,Unnamed: 0,unixepoch,pid,g_x,g_y,Rstep_len,Rstep,x_SG,y_SG,vx_SG,vy_SG,ng_x,ng_y,mov_x,mov_y,m_mov_x,m_mov_y,tL_x,tL_y,validTransition,K
8789,33505,1510210870152.0,13074771,41,21,188,133,41.170617649120246,21.44130333681717,-0.9446614325097088,-0.2167188111529562,41.0,21.0,0,0,1,1,0,0,True,0
8791,33506,1510210870251.0,13074771,41,21,188,134,40.1739344655555,21.22007982788845,-0.9265810661339916,-0.179113459121871,39.0,21.0,-1,0,0,1,2,0,False,3
8792,33507,1510210870351.0,13074771,39,21,188,135,39.22278463009278,21.11028634543151,-0.8993231831668089,-0.1683541706427088,38.0,21.0,-1,0,0,1,1,0,True,3
8795,33508,1510210870450.0,13074771,38,21,188,136,38.31105324028679,20.917173604776167,-0.8617220558906936,-0.1839367541234511,38.0,21.0,0,0,1,1,0,0,True,0
8796,33509,1510210870549.0,13074771,38,21,188,137,37.45788778825911,20.657920398633145,-0.8112398446869041,-0.2190380296839707,37.0,21.0,-1,0,0,1,1,0,True,3
8798,33510,1510210870648.0,13074771,37,21,188,138,36.68637808442409,20.4523608497551,-0.748200402731023,-0.2626103424592412,36.0,20.0,-1,-1,0,2,1,1,True,7
8801,33511,1510210870748.0,13074771,36,20,188,139,36.00551910819026,20.179846571838475,-0.6752741656448028,-0.3062044077542811,35.0,20.0,-1,0,0,1,1,0,True,3
8803,33512,1510210870847.0,13074771,35,20,188,140,35.428355474607244,19.869549299066964,-0.600471131885514,-0.3442218368780988,34.0,19.0,-1,-1,0,2,1,1,True,7
8804,33513,1510210870946.0,13074771,34,19,188,141,34.80993934370073,19.554842540461003,-0.5331130713607314,-0.3710636024571756,34.0,19.0,0,0,1,1,0,0,True,0
8807,33514,1510210871045.0,13074771,34,19,188,142,34.26591363113913,19.151642879994387,-0.4816128727641572,-0.3822360754087684,34.0,19.0,0,0,1,1,0,0,True,0
8808,33515,1510210871144.0,13074771,34,19,188,143,33.77609957791827,18.69174832055112,-0.455152635815125,-0.3730930614982505,34.0,18.0,0,-1,1,2,0,1,True,4
8811,33516,1510210871244.0,13074771,34,18,188,144,33.34090185607804,18.311817029075502,-0.4528707654885614,-0.3454316233739349,33.0,18.0,-1,0,0,1,1,0,True,3
8812,33517,1510210871343.0,13074771,33,18,188,145,32.96298281043935,17.9973090535384,-0.4692465357487939,-0.3046209879646368,33.0,18.0,0,0,1,1,0,0,True,0
8815,33518,1510210871442.0,13074771,33,18,188,146,32.51564182995746,17.73709272429618,-0.4975188310119196,-0.2545678977421355,32.0,18.0,-1,0,0,1,1,0,True,3
8817,33519,1510210871542.0,13074771,32,18,188,147,32.00913218539971,17.495363220441714,-0.5233660766604845,-0.2049688742195625,31.0,17.0,-1,-1,0,2,1,1,True,7
8819,33520,1510210871641.0,13074771,31,17,188,148,31.448077086284552,17.35585084930565,-0.5367452552482483,-0.1577579971375819,31.0,17.0,0,0,1,1,0,0,True,0
8821,33521,1510210871790.0,13074771,31,17,188,149,30.840386677564982,17.265390159045506,-0.5349552701724176,-0.1201086480547321,30.0,17.0,-1,0,0,1,1,0,True,3
8823,33522,1510210871890.0,13074771,30,17,188,150,30.33720022676529,17.150737332463596,-0.5152408692876719,-0.0923702043250331,30.0,17.0,0,0,1,1,0,0,True,0
8825,33523,1510210871989.0,13074771,30,17,188,151,29.825161825621347,17.035596020632433,-0.4779108510417672,-0.0798985016843341,29.0,17.0,-1,0,0,1,1,0,True,3
8826,33524,1510210872088.0,13074771,29,17,188,152,29.30936749947497,16.952479553958884,-0.4267073783974046,-0.0822445711794527,29.0,17.0,0,0,1,1,0,0,True,0
8828,33525,1510210872187.0,13074771,29,17,188,153,28.898844386520985,16.822404003608455,-0.3675685411314684,-0.0922232910165667,29.0,17.0,0,0,1,1,0,0,True,0
8830,33526,1510210872286.0,13074771,29,17,188,154,28.58239285553517,16.72467342843549,-0.3069647501007244,-0.1114278314888445,28.0,17.0,-1,0,0,1,1,0,True,3
8832,33527,1510210872386.0,13074771,28,17,188,155,28.36088474609933,16.623472075374806,-0.2528646486289795,-0.137421936480984,28.0,16.0,0,-1,1,2,0,1,True,4
8834,33528,1510210872485.0,13074771,28,16,188,156,28.232899059906718,16.496294275642196,-0.2113262475231755,-0.1665990508891973,28.0,16.0,0,0,1,1,0,0,True,0
8836,33529,1510210872584.0,13074771,28,16,188,157,28.033121893675883,16.32360863617566,-0.181432550187009,-0.1967668338770239,28.0,16.0,0,0,1,1,0,0,True,0
8839,33530,1510210872683.0,13074771,28,16,188,158,27.850850573876105,16.077792691749345,-0.1595658981110905,-0.2273211581884917,28.0,16.0,0,0,1,1,0,0,True,0
8840,33531,1510210872783.0,13074771,28,16,188,159,27.628359116850984,15.849374183189084,-0.1425837120434481,-0.2549129484802759,28.0,16.0,0,0,1,1,0,0,True,0
8841,33532,1510210872882.0,13074771,28,16,188,160,27.461661931205605,15.59882552546344,-0.1244535130491026,-0.2780107434794805,27.0,15.0,-1,-1,0,2,1,1,True,7
8842,33533,1510210872981.0,13074771,27,15,188,161,27.33178789696337,15.307903133695236,-0.1042071725147598,-0.2957458047924871,27.0,15.0,0,0,1,1,0,0,True,0
8843,33534,1510210873080.0,13074771,27,15,188,162,27.240549748084312,14.986556911273786,-0.0818957540520441,-0.3083709125537022,27.0,15.0,0,0,1,1,0,0,True,0
8844,33535,1510210873180.0,13074771,27,15,188,163,27.18145961334048,14.661752665148798,-0.061162755038676,-0.3137697068320879,27.0,14.0,0,-1,1,2,0,1,True,4
8845,33536,1510210873279.0,13074771,27,14,188,164,27.11615236047604,14.318680054588928,-0.0473775844823425,-0.3145741443417153,27.0,14.0,0,0,1,1,0,0,True,0
8846,33537,1510210873378.0,13074771,27,14,188,165,27.10615052933628,14.005355302926835,-0.0430297311446443,-0.3163506353923894,27.0,14.0,0,0,1,1,0,0,True,0
8847,33538,1510210873477.0,13074771,27,14,188,166,27.08821741773824,13.710734926591526,-0.0569063472098484,-0.322875716840692,27.0,13.0,0,-1,1,2,0,1,True,4
8848,33539,1510210873577.0,13074771,27,13,188,167,27.02664240353415,13.438810256382672,-0.0932807451680846,-0.3366905920837185,27.0,13.0,0,0,1,1,0,0,True,0
8849,33540,1510210873676.0,13074771,27,13,188,168,26.89837958714339,13.079842652837817,-0.1481288106529111,-0.3611879500187271,27.0,13.0,0,0,1,1,0,0,True,0
8850,33541,1510210873775.0,13074771,27,13,188,169,26.677821664421355,12.668876969696957,-0.2139458551588383,-0.3934501152473331,27.0,12.0,0,-1,1,2,0,1,True,4
8851,33542,1510210873874.0,13074771,27,12,188,170,26.45914097538992,12.237274287938794,-0.2789827241888186,-0.4305480304769218,26.0,12.0,-1,0,0,1,1,0,True,3
8852,33543,1510210873974.0,13074771,26,12,188,171,26.175490108359256,11.83034913030732,-0.3312767162645161,-0.4683312620468116,26.0,11.0,0,-1,1,2,0,1,True,4
8853,33544,1510210874073.0,13074771,26,11,188,172,25.859988581884394,11.356817797267302,-0.3658784158202825,-0.5023225903735862,25.0,11.0,-1,0,0,1,1,0,True,3
8854,33545,1510210874172.0,13074771,25,11,188,173,25.45171702291904,10.827934113707704,-0.3642457754275864,-0.5201642622503427,25.0,11.0,0,0,1,1,0,0,True,0
8855,33546,1510210874272.0,13074771,25,11,188,174,25.051591511030097,10.2837479895419,-0.3433382527166869,-0.5258271516325735,25.0,10.0,0,-1,1,2,0,1,True,4
8856,33547,1510210874371.0,13074771,25,10,188,175,24.685674561560987,9.742256837864234,-0.3092573424775999,-0.517579743827666,24.0,9.0,-1,-1,0,2,1,1,True,7
8857,33548,1510210874470.0,13074771,24,9,188,176,24.370943021975084,9.22214514175764,-0.270480517752821,-0.4946501525747166,24.0,8.0,0,-1,1,2,0,1,True,4
8858,33549,1510210874569.0,13074771,24,8,188,177,24.111941642687118,8.74090085963787,-0.236753493494103,-0.4573203127959804,24.0,8.0,0,0,1,1,0,0,True,0
8859,33550,1510210874669.0,13074771,24,8,188,178,23.89915754626212,8.313066417199526,-0.217616855669772,-0.4069756245985552,24.0,8.0,0,0,1,1,0,0,True,0
8860,33551,1510210874768.0,13074771,24,8,188,179,23.70967541419561,7.948783531112134,-0.2205670563654432,-0.3461100487610447,24.0,8.0,0,0,1,1,0,0,True,0
8861,33552,1510210874867.0,13074771,24,8,188,180,23.510673216462244,7.652791112241944,-0.2488517748782767,-0.2782866537051348,23.0,8.0,-1,0,0,1,1,0,True,3
8862,33553,1510210874966.0,13074771,23,8,188,181,23.266318309031675,7.424035496180709,-0.2988996448043818,-0.2080536139521741,23.0,7.0,0,-1,1,2,0,1,True,4
8863,33554,1510210875066.0,13074771,23,7,188,182,22.94862372454198,7.256052248855038,-0.3573843471198145,-0.1408156600646712,22.0,7.0,-1,0,0,1,1,0,True,3
8864,33555,1510210875165.0,13074771,22,7,188,183,22.55282448132747,7.138278794995896,-0.3979230692553013,-0.0826609800727303,22.0,7.0,0,0,1,1,0,0,True,0
8865,33556,1510210875264.0,13074771,22,7,188,184,22.117833735993955,7.0584571172450765,-0.3774093301634606,-0.0401435723854979,22.0,7.0,0,0,1,1,0,0,True,0
8866,33557,1510210875363.0,13074771,22,7,188,185,21.752338604733676,7.0062857736779005,-0.2319801713807367,-0.0200210501875159,22.0,7.0,0,0,1,1,0,0,True,0
8867,33558,1510210875463.0,13074771,22,7,188,186,21.66709547857941,6.978480481516339,0.1273822859185278,-0.0289478973200143,22.0,7.0,0,0,1,1,0,0,True,0
345457,38206,1510247099805.0,13140358,20,96,195,0,20.169965592639933,95.94284310003891,-0.1058056303032985,0.4255774083246878,21.0,96.0,1,0,2,1,1,0,True,1
345467,38207,1510247099905.0,13140358,21,96,195,1,20.467063812129883,96.14201609161152,0.5749784703509923,0.0270768740800167,21.0,96.0,0,0,1,1,0,0,True,0
345484,38208,1510247100004.0,13140358,21,96,195,2,21.23120740377179,96.02782480547025,0.9132763543313582,-0.238685492100532,22.0,96.0,1,0,2,1,1,0,True,1
345493,38209,1510247100103.0,13140358,22,96,195,3,22.204399052053603,95.70423527403004,1.0299331591050205,-0.4072580947601767,23.0,95.0,1,-1,2,2,1,1,True,8
345510,38210,1510247100202.0,13140358,23,95,195,4,23.224463478903395,95.24785850410038,1.0162174261469603,-0.5072104280175472,24.0,95.0,1,0,2,1,1,0,True,1
345516,38211,1510247100302.0,13140358,24,95,195,5,24.20080187377216,94.71312651442346,0.9384256666885746,-0.5610080268429082,25.0,94.0,1,-1,2,2,1,1,True,8
345538,38212,1510247100401.0,13140358,25,94,195,6,25.094018912526003,94.13686190874272,0.8421382295643194,-0.5858352849058394,27.0,93.0,1,-1,2,2,2,1,False,8
345554,38213,1510247100500.0,13140358,27,93,195,7,25.899122084496877,93.54227306602566,0.7561264711563597,-0.5943661389943725,27.0,93.0,0,0,1,1,0,0,True,0
345567,38214,1510247100599.0,13140358,27,93,195,8,26.63199304704061,92.94240702946531,0.6959112274372137,-0.5954826200055884,27.0,93.0,0,0,1,1,0,0,True,0
345568,38215,1510247100699.0,13140358,27,93,195,9,27.31883072695158,92.3430921758842,0.6669725881103896,-0.5949412705076639,28.0,92.0,1,-1,2,2,1,1,True,8
345582,38216,1510247100798.0,13140358,28,92,195,10,27.98826588808269,91.74540274716482,0.6676109728490296,-0.5959874288733812,28.0,91.0,0,-1,1,2,0,1,True,4
345596,38217,1510247100897.0,13140358,28,91,195,11,28.665846884519897,91.1476773253314,0.6914595096325491,-0.5999173799850989,29.0,90.0,1,-1,2,2,1,1,True,8
345616,38218,1510247100997.0,13140358,29,90,195,12,29.370596318660127,90.54712333290612,0.729647715181275,-0.6065883725111682,29.0,90.0,0,0,1,1,0,0,True,0
345626,38219,1510247101096.0,13140358,29,90,195,13,30.113338323541736,89.94103964016469,0.7726164774890648,-0.6148765027538116,32.0,89.0,1,-1,2,2,3,1,False,8
345646,38220,1510247101225.0,13140358,32,89,195,14,30.896496188776396,89.32768936091504,0.8115843404539471,-0.6230824650684662,32.0,89.0,0,0,1,1,0,0,True,0
345656,38221,1510247101324.0,13140358,32,89,195,15,31.7150600567776,88.70685493897051,0.8396650912822813,-0.6292851669801554,33.0,88.0,1,-1,2,2,1,1,True,8
345675,38222,1510247101423.0,13140358,33,88,195,16,32.47259081047965,88.09842478757405,0.8446582467648,-0.6335809396385397,34.0,88.0,1,0,2,1,1,0,True,1
345687,38223,1510247101523.0,13140358,34,88,195,17,33.41115427050473,87.43248565585289,0.8365930253700429,-0.632071638695749,34.0,87.0,0,-1,1,2,0,1,True,4
345699,38224,1510247101622.0,13140358,34,87,195,18,34.26356212399945,86.80120857014738,0.8194460380240008,-0.6240440746591565,35.0,86.0,1,-1,2,2,1,1,True,8
345719,38225,1510247101721.0,13140358,35,86,195,19,35.16918498845172,86.21345386212305,0.8005538534789978,-0.6047686286780736,36.0,85.0,1,-1,2,2,1,1,True,8
345731,38226,1510247101820.0,13140358,36,85,195,20,36.00974384055088,85.56666477336071,0.7842426269695082,-0.5765891899775157,36.0,85.0,0,0,1,1,0,0,True,0
345744,38227,1510247101920.0,13140358,36,85,195,21,36.70833095042448,85.00916590516552,0.7747024341801166,-0.5418403434310428,37.0,85.0,1,0,2,1,1,0,True,1
345758,38228,1510247102019.0,13140358,37,85,195,22,37.28878006182252,84.50851535056107,0.776896830785286,-0.5094772234051939,38.0,84.0,1,-1,2,2,1,1,True,8
345778,38229,1510247102118.0,13140358,38,84,195,23,38.03682753306946,84.02563228536323,0.7922901002813305,-0.485684249253979,39.0,83.0,1,-1,2,2,1,1,True,8
345800,38230,1510247102217.0,13140358,39,83,195,24,38.86800458957789,83.50576773467749,0.8146172364878141,-0.4710543150442126,41.0,83.0,1,0,2,1,2,0,False,1
345805,38231,1510247102317.0,13140358,41,83,195,25,39.730091593354736,83.07108400645505,0.8409614203714747,-0.4629170679230345,41.0,83.0,0,0,1,1,0,0,True,0
345820,38232,1510247102416.0,13140358,41,83,195,26,40.71395882616911,82.61411288819855,0.8659608540651654,-0.4641351866885346,41.0,82.0,0,-1,1,2,0,1,True,4
345845,38233,1510247102515.0,13140358,41,82,195,27,41.6383633198639,82.15948890421423,0.8904573992110483,-0.4749109698212679,42.0,82.0,1,0,2,1,1,0,True,1
345846,38234,1510247102615.0,13140358,42,82,195,28,42.57312184238023,81.699534400104,0.9115990151794552,-0.4876834354220702,43.0,81.0,1,-1,2,2,1,1,True,8
345870,38235,1510247102714.0,13140358,43,81,195,29,43.37187193252885,81.24345935437913,0.9262124042664814,-0.5004818470739334,44.0,81.0,1,0,2,1,1,0,True,1
345878,38236,1510247102813.0,13140358,44,81,195,30,44.25460905351299,80.67202362485885,0.9332393371084188,-0.507520769535887,46.0,80.0,1,-1,2,2,2,1,False,8
345899,38237,1510247102912.0,13140358,46,80,195,31,45.19454395273084,80.12562690948214,0.9283625437844952,-0.5063696931913633,46.0,80.0,0,0,1,1,0,0,True,0
345920,38238,1510247103012.0,13140358,46,80,195,32,46.101199177282375,79.57022774438904,0.917935388244316,-0.4960932231494239,48.0,79.0,1,-1,2,2,2,1,False,8
345922,38239,1510247103163.0,13140358,48,79,195,33,47.03992297562262,79.13712261974827,0.9065104447107224,-0.4753624526434219,48.0,78.0,0,-1,1,2,0,1,True,4
345945,38240,1510247103262.0,13140358,48,78,195,34,47.94220315063695,78.70773369993701,0.903297153811155,-0.4476680395809282,48.0,78.0,0,0,1,1,0,0,True,0
345954,38241,1510247103361.0,13140358,48,78,195,35,48.861362577239504,78.32763860829601,0.9078683970551228,-0.4207885376074003,49.0,78.0,1,0,2,1,1,0,True,1
345972,38242,1510247103460.0,13140358,49,78,195,36,49.83993427283374,77.86540037642929,0.9194512958877946,-0.398274765384875,51.0,78.0,1,0,2,1,2,0,False,1
345989,38243,1510247103560.0,13140358,51,78,195,37,50.81056047616484,77.41599066729393,0.9283219171709663,-0.3826307038803505,52.0,77.0,1,-1,2,2,1,1,True,8
346005,38244,1510247103659.0,13140358,52,77,195,38,51.67414336353031,77.05245579043734,0.9351978991221837,-0.3787534668356356,53.0,77.0,1,0,2,1,1,0,True,1
346019,38245,1510247103758.0,13140358,53,77,195,39,52.54934749900449,76.74971610052964,0.9386940766194688,-0.386227822794206,54.0,76.0,1,-1,2,2,1,1,True,8
346024,38246,1510247103858.0,13140358,54,76,195,40,53.3984655018238,76.347632977775,0.9379516895782112,-0.3977707660696854,54.0,76.0,0,0,1,1,0,0,True,0
346044,38247,1510247103957.0,13140358,54,76,195,41,54.364978298593314,75.92063965813585,0.9378429237284044,-0.4100882724589292,55.0,76.0,1,0,2,1,1,0,True,1
346061,38248,1510247104056.0,13140358,55,76,195,42,55.343596820263386,75.55388799385733,0.9374653964587526,-0.4196419038840244,56.0,75.0,1,-1,2,2,1,1,True,8
346066,38249,1510247104155.0,13140358,56,75,195,43,56.350226809773176,75.09210854821193,0.9339192219751402,-0.4228265884811379,57.0,74.0,1,-1,2,2,1,1,True,8
346077,38250,1510247104255.0,13140358,57,74,195,44,57.37706197766831,74.6561204313669,0.9234807627716176,-0.4155196093111497,59.0,74.0,1,0,2,1,2,0,False,1
346092,38251,1510247104354.0,13140358,59,74,195,45,58.293259336124855,74.19892556828266,0.9135106084261686,-0.4013285611345734,59.0,74.0,0,0,1,1,0,0,True,0
346113,38252,1510247104453.0,13140358,59,74,195,46,59.11111391857504,73.80707366977722,0.909455583155069,-0.3831379235190795,60.0,74.0,1,0,2,1,1,0,True,1
346122,38253,1510247104553.0,13140358,60,74,195,47,59.98683241207219,73.44687273663384,0.9153394313435396,-0.3659607974539389,61.0,73.0,1,-1,2,2,1,1,True,8
346141,38254,1510247104652.0,13140358,61,73,195,48,60.84604207192672,73.117945062802,0.9353786570031896,-0.3488717769297018,62.0,73.0,1,0,2,1,1,0,True,1
346152,38255,1510247104751.0,13140358,62,73,195,49,61.77274432298199,72.812766772903,0.965088583031509,-0.3331573770534779,63.0,72.0,1,-1,2,2,1,1,True,8
346162,38256,1510247104850.0,13140358,63,72,195,50,62.85564852382237,72.48161094311656,0.9982624647591908,-0.3184883860128484,64.0,72.0,1,0,2,1,1,0,True,1
346179,38257,1510247104950.0,13140358,64,72,195,51,63.86761960121147,72.18178649528028,1.0315743688213026,-0.309113914561669,64.0,72.0,0,0,1,1,0,0,True,0
346192,38258,1510247105049.0,13140358,64,72,195,52,64.89368405198519,71.83855664385115,1.0580899121202316,-0.3041969707341829,66.0,72.0,1,0,2,1,2,0,False,1
346201,38259,1510247105171.0,13140358,66,72,195,53,65.973896391179,71.53948505727986,1.0751375205896292,-0.2981986916550883,67.0,71.0,1,-1,2,2,1,1,True,8
346213,38260,1510247105271.0,13140358,67,71,195,54,67.05564560955183,71.25809386725835,1.0801362393519052,-0.2874052725138791,68.0,71.0,1,0,2,1,1,0,True,1
346224,38261,1510247105370.0,13140358,68,71,195,55,68.16880291718161,70.9809226723367,1.0710167057813706,-0.2718591821647067,69.0,71.0,1,0,2,1,1,0,True,1
346233,38262,1510247105469.0,13140358,69,71,195,56,69.28894405159656,70.66874361080887,1.0499836443026025,-0.2522104647906917,71.0,70.0,1,-1,2,2,2,1,False,8
346248,38263,1510247105569.0,13140358,71,70,195,57,70.28143220182318,70.39006614675004,1.0210359489054308,-0.2300679240408896,72.0,70.0,1,0,2,1,1,0,True,1
346265,38264,1510247105668.0,13140358,72,70,195,58,71.2348114686609,70.20482656391403,0.9876164573614172,-0.212845629972376,72.0,70.0,0,0,1,1,0,0,True,0
346273,38265,1510247105767.0,13140358,72,70,195,59,72.13641421430009,70.05306416339475,0.959072415861024,-0.2019614822051882,73.0,70.0,1,0,2,1,1,0,True,1
346288,38266,1510247105866.0,13140358,73,70,195,60,73.0550046220917,69.8540083373736,0.9369085392089842,-0.2046538294012894,74.0,70.0,1,0,2,1,1,0,True,1
346298,38267,1510247105966.0,13140358,74,70,195,61,74.04157829276463,69.6221062967414,0.920950515065648,-0.2227503281039897,75.0,69.0,1,-1,2,2,1,1,True,8
346310,38268,1510247106065.0,13140358,75,69,195,62,75.06160145095411,69.36587364578871,0.9123577505206784,-0.250516756418883,75.0,69.0,0,0,1,1,0,0,True,0
346322,38269,1510247106164.0,13140358,75,69,195,63,76.02270647368269,69.13075791517895,0.903820478534974,-0.2779703772003896,77.0,69.0,1,0,2,1,2,0,False,1
346331,38270,1510247106263.0,13140358,77,69,195,64,76.86572670110338,68.87688770351905,0.8990547333516516,-0.2978986443038114,77.0,69.0,0,0,1,1,0,0,True,0
346350,38271,1510247106363.0,13140358,77,69,195,65,77.67241882166505,68.593440903433,0.8948793349503108,-0.305555935331246,79.0,68.0,1,-1,2,2,2,1,False,8
346356,38272,1510247106462.0,13140358,79,68,195,66,78.47690191754785,68.24774220637617,0.8855746928578174,-0.2970712518943932,80.0,68.0,1,0,2,1,1,0,True,1
346371,38273,1510247106561.0,13140358,80,68,195,67,79.41413584498727,67.90691087036139,0.8713785659590665,-0.2727819657600954,81.0,68.0,1,0,2,1,1,0,True,1
346385,38274,1510247106661.0,13140358,81,68,195,68,80.33881218500532,67.60964108559308,0.8598661692077856,-0.2360260327087961,82.0,67.0,1,-1,2,2,1,1,True,8
346398,38275,1510247106760.0,13140358,82,67,195,69,81.2787348766469,67.41027205325234,0.8527763400884667,-0.193779116088455,82.0,67.0,0,0,1,1,0,0,True,0
346406,38276,1510247106859.0,13140358,82,67,195,70,82.14386812618567,67.22821627916325,0.8568757239272673,-0.1533196450315466,82.0,67.0,0,0,1,1,0,0,True,0
346418,38277,1510247106958.0,13140358,82,67,195,71,83.0083727766531,67.10426437698416,0.8736160839906595,-0.1213629190525744,83.0,67.0,1,0,2,1,1,0,True,1
346425,38278,1510247107079.0,13140358,83,67,195,72,83.78255794390009,67.06909052378097,0.9019153423312792,-0.0989395862118527,84.0,67.0,1,0,2,1,1,0,True,1
346450,38279,1510247107179.0,13140358,84,67,195,73,84.66504216763468,67.07486142766071,0.9364528633919668,-0.083784679070199,86.0,67.0,1,0,2,1,2,0,False,1
346465,38280,1510247107278.0,13140358,86,67,195,74,85.61178998757158,66.99169576627746,0.973263939065922,-0.0749549307863992,87.0,67.0,1,0,2,1,1,0,True,1
346478,38281,1510247107377.0,13140358,87,67,195,75,86.6113168075739,66.82385416591727,1.002777255169718,-0.0720573058611591,89.0,67.0,1,0,2,1,2,0,False,1
346483,38282,1510247107476.0,13140358,89,67,195,76,87.64437273764219,66.70523187285187,1.0228663623607408,-0.0722178476364603,89.0,67.0,0,0,1,1,0,0,True,0
346495,38283,1510247107576.0,13140358,89,67,195,77,88.66582217801471,66.62389042419471,1.0232650343359413,-0.0722336694894951,89.0,67.0,0,0,1,1,0,0,True,0
346518,38284,1510247107675.0,13140358,89,67,195,78,89.76707473024345,66.53459710618239,1.0009542970348035,-0.069119942971034,90.0,66.0,1,-1,2,2,1,1,True,8
346529,38285,1510247107774.0,13140358,90,66,195,79,90.72909295255062,66.46928001437612,0.9557914715971634,-0.0649875918169569,91.0,66.0,1,0,2,1,1,0,True,1
346537,38286,1510247107874.0,13140358,91,66,195,80,91.67114213107982,66.42297430932709,0.8902654799352601,-0.0633139807931775,93.0,66.0,1,0,2,1,2,0,False,1
346559,38287,1510247107973.0,13140358,93,66,195,81,92.49802394280267,66.40867103851191,0.8033317090462622,-0.0747836343768233,94.0,66.0,1,0,2,1,1,0,True,1
346575,38288,1510247108072.0,13140358,94,66,195,82,93.2824284911259,66.31424124617278,0.7053185256854446,-0.1070167672921089,94.0,66.0,0,0,1,1,0,0,True,0
346579,38289,1510247108171.0,13140358,94,66,195,83,93.88329577578156,66.1630578856099,0.6042111134685273,-0.1633655846048749,94.0,66.0,0,0,1,1,0,0,True,0
346604,38290,1510247108271.0,13140358,94,66,195,84,94.40235827049348,65.95489393234719,0.5124948663801641,-0.2431562373002211,95.0,66.0,1,0,2,1,1,0,True,1
346611,38291,1510247108370.0,13140358,95,66,195,85,94.83423735364198,65.68029288771568,0.4405893201521926,-0.3392476214688884,95.0,66.0,0,0,1,1,0,0,True,0
346625,38292,1510247108477.0,13140358,95,66,195,86,95.30428023514035,65.32084135398765,0.3966044460450733,-0.4360197157652143,96.0,66.0,1,0,2,1,1,0,True,1
346640,38293,1510247108576.0,13140358,96,66,195,87,95.718432095663,64.8647147449199,0.3773823599127708,-0.5192358606094738,96.0,64.0,0,-1,1,2,0,2,False,4
346658,38294,1510247108676.0,13140358,96,64,195,88,96.19880222219584,64.32621961097357,0.384875653613224,-0.5705672631344787,97.0,63.0,1,-1,2,2,1,1,True,8
346672,38295,1510247108775.0,13140358,97,63,195,89,96.5707526741004,63.7375281992336,0.4197348634192965,-0.578781221199536,97.0,63.0,0,0,1,1,0,0,True,0
346684,38296,1510247108874.0,13140358,97,63,195,90,96.98232746063252,63.14187209198465,0.4733947411613224,-0.5399265591741205,97.0,62.0,0,-1,1,2,0,1,True,4
346703,38297,1510247109019.0,13140358,97,62,195,91,97.31748227373149,62.5886118035594,0.5424961583853274,-0.4571130765612259,98.0,62.0,1,0,2,1,1,0,True,1
346713,38298,1510247109118.0,13140358,98,62,195,92,97.8666584902211,62.130599215075165,0.6185440227320527,-0.3392176857709494,98.0,62.0,0,0,1,1,0,0,True,0
346721,38299,1510247109217.0,13140358,98,62,195,93,98.6320452746938,61.824249726675234,0.698783374146082,-0.2054373254493569,99.0,62.0,1,0,2,1,1,0,True,1
346735,38300,1510247109317.0,13140358,99,62,195,94,99.50366931070042,61.73274100689069,0.7769521885496735,-0.0697113938246754,101.0,62.0,1,0,2,1,2,0,False,1
346760,38301,1510247109416.0,13140358,101,62,195,95,100.32143534267097,61.7650874396881,0.8478228890103319,0.0545883735045107,102.0,62.0,1,0,2,1,1,0,True,1
346767,38302,1510247109515.0,13140358,102,62,195,96,101.1733937022789,61.92355015969832,0.9056626456725936,0.1558802340481089,102.0,62.0,0,0,1,1,0,0,True,0
346780,38303,1510247109615.0,13140358,102,62,195,97,102.04226647858306,62.16449837867576,0.9508327541295668,0.2223156494091502,103.0,62.0,1,0,2,1,1,0,True,1
346797,38304,1510247109714.0,13140358,103,62,195,98,102.9565151799178,62.40453430908835,0.9789884126371212,0.2499437535135408,103.0,63.0,0,1,1,0,0,1,True,2
346808,38305,1510247109813.0,13140358,103,63,195,99,103.96793564096008,62.67219434455076,0.9918334556905704,0.2407294294805656,105.0,63.0,1,0,2,1,2,0,False,1
346829,38306,1510247109917.0,13140358,105,63,195,100,105.00874647934164,62.874039510624286,0.9974055563443508,0.1994256528857871,106.0,63.0,1,0,2,1,1,0,True,1
346846,38307,1510247110016.0,13140358,106,63,195,101,106.0043216887182,62.91294487367745,1.001088514179925,0.1382768511918746,108.0,63.0,1,0,2,1,2,0,False,1
346851,38308,1510247110116.0,13140358,108,63,195,102,106.9988147966788,62.98653141402196,1.0095354406062107,0.0685461122926633,108.0,63.0,0,0,1,1,0,0,True,0
346872,38309,1510247110215.0,13140358,108,63,195,103,108.06756622607767,63.08406739678598,1.0283590577714374,0.0038961872722118,109.0,63.0,1,0,2,1,1,0,True,1
346890,38310,1510247110314.0,13140358,109,63,195,104,109.05015785828556,63.136995074197486,1.051593660967923,-0.0436918440558253,109.0,63.0,0,0,1,1,0,0,True,0
346894,38311,1510247110413.0,13140358,109,63,195,105,110.11515882876093,63.0950653297004,1.074950217869703,-0.0707479266608357,111.0,63.0,1,0,2,1,2,0,False,1
346904,38312,1510247110513.0,13140358,111,63,195,106,111.13774903979754,63.04005343641193,1.0870159188094957,-0.0767449748875375,113.0,63.0,1,0,2,1,2,0,False,1
346923,38313,1510247110612.0,13140358,113,63,195,107,112.21638951690797,62.89358056042999,1.090295013750378,-0.0592779824831197,114.0,63.0,1,0,2,1,1,0,True,1
